305.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
305.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
305.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
305.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
305.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
306.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
307.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
308.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
309.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
310.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
311.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
312.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
313.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
314.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.10000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.20000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.30000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.40000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.50000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.60000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.70000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.80000	-1.39127	-0.00001	0.00000	0.00000	0.00000
315.90000	-1.39127	-0.00001	0.00000	0.00000	0.00000
316.00000	-1.39127	-0.00001	0.00000	0.00000	0.00000
316.10000	-1.38429	-0.00001	0.00000	0.13542	0.00000
316.20000	-1.34206	-0.00001	0.00000	0.45456	0.00000
316.30000	-1.29660	-0.00000	0.00000	0.45455	0.00000
316.40000	-1.25115	-0.00000	0.00000	0.45455	0.00000
316.50000	-1.20569	-0.00000	0.00000	0.45455	0.00000
316.60000	-1.16024	-0.00000	0.00000	0.45455	0.00000
316.70000	-1.11479	-0.00000	0.00000	0.45455	0.00000
316.80000	-1.06933	-0.00000	0.00000	0.45455	0.00000
316.90000	-1.02388	-0.00000	0.00000	0.45455	0.00000
317.00000	-0.97842	-0.00000	0.00000	0.45455	0.00000
317.10000	-0.93297	-0.00000	0.00000	0.45455	0.00000
317.20000	-0.88751	-0.00000	0.00000	0.45455	0.00000
317.30000	-0.84206	-0.00000	0.00000	0.45455	0.00000
317.40000	-0.79660	-0.00000	0.00000	0.45455	0.00000
317.50000	-0.75115	-0.00000	0.00000	0.45455	0.00000
317.60000	-0.70569	-0.00000	0.00000	0.45455	0.00000
317.70000	-0.66024	-0.00000	0.00000	0.45455	0.00000
317.80000	-0.61479	-0.00000	0.00000	0.45455	0.00000
317.90000	-0.56933	-0.00000	0.00000	0.45455	0.00000
318.00000	-0.52388	-0.00000	0.00000	0.45455	0.00000
318.10000	-0.47842	-0.00000	0.00000	0.45455	0.00000
318.20000	-0.43297	-0.00000	0.00000	0.45455	0.00000
318.30000	-0.38751	-0.00000	0.00000	0.45455	0.00000
318.40000	-0.34206	-0.00000	0.00000	0.45455	0.00000
318.50000	-0.29660	-0.00000	0.00000	0.45455	0.00000
318.60000	-0.25115	-0.00000	0.00000	0.45455	0.00000
318.70000	-0.20569	-0.00000	0.00000	0.45455	0.00000
318.80000	-0.16024	-0.00000	0.00000	0.45455	0.00000
